50,68448,7 원더스,68448,4.642857143,4.84375,4.861111111,4.615384615,4.655172414,4.62962963,28.24790491,16.47058824,44.71849315
337,12002,잠보,12002,4.642857143,4.84375,4.861111111,4.615384615,4.655172414,4.62962963,28.24790491,16.47058824,44.71849315
10049,316377,7 원더스 (2판),316377,4.642857143,4.84375,4.861111111,4.615384615,4.655172414,4.62962963,28.24790491,16.47058824,44.71849315
13124,92539,7 원더스: 지도자들,92539,4.642857143,4.84375,4.861111111,4.615384615,4.655172414,4.62962963,28.24790491,16.47058824,44.71849315
11728,291529,슬라이빌: 어릿광대의 계략,291529,5,5,5,4.743589744,4.827586207,4.814814815,29.38599077,15.2173913,44.60338207
715,159508,아쿠아스피어,159508,4.821428571,4.84375,4.861111111,4.615384615,4.482758621,5,28.62443292,15.90909091,44.53352383
499,21241,뉴로시마 헥스!,21241,4.642857143,4.6875,5,4.615384615,4.827586207,4.814814815,28.58814278,15.90909091,44.49723369
706,21241,뉴로시마 헥스! 3.0,21241,4.642857143,4.6875,5,4.615384615,4.827586207,4.814814815,28.58814278,15.90909091,44.49723369
2302,182960,터마이티,182960,4.642857143,4.84375,4.722222222,4.487179487,4.655172414,4.62962963,27.9808109,16.47058824,44.45139913
1040,163967,타이니 에픽 갤럭시,163967,4.642857143,4.84375,4.861111111,4.871794872,4.310344828,5,28.52985795,15.90909091,44.43894886
5073,198190,케플러-3042,198190,4.642857143,4.84375,4.861111111,4.615384615,4.310344828,4.62962963,27.90307733,16.47058824,44.37366556
4977,281259,야옹섬,281259,4.821428571,4.84375,4.861111111,4.487179487,4.655172414,4.62962963,28.29827121,15.90909091,44.20736212
548,70919,타케노코,70919,4.642857143,4.53125,4.861111111,4.615384615,4.827586207,4.814814815,28.29300389,15.90909091,44.2020948
13186,70919,타케노코 소장가판,70919,4.642857143,4.53125,4.861111111,4.615384615,4.827586207,4.814814815,28.29300389,15.90909091,44.2020948
14638,70919,타케노코: 얼터네이트 아트 플레이어 보드,70919,4.642857143,4.53125,4.861111111,4.615384615,4.827586207,4.814814815,28.29300389,15.90909091,44.2020948
1638,225977,양과 양,225977,4.642857143,4.84375,4.861111111,4.358974359,5,4.814814815,28.52150743,15.55555556,44.07706298
9202,300583,빌리지 그린,300583,4.642857143,4.84375,4.861111111,4.358974359,5,4.814814815,28.52150743,15.55555556,44.07706298
13671,22304,두번째 종류의 산호초와 조우,22304,4.821428571,4.84375,4.861111111,4.358974359,5,4.62962963,28.51489367,15.55555556,44.07044923
11246,307044,트레일블레이저: 존 뮤어 트레일,307044,4.642857143,5,4.722222222,4.487179487,4.655172414,5,28.50743127,15.55555556,44.06298682
8202,300327,투스카니의 성,300327,4.642857143,5,4.861111111,4.358974359,4.827586207,4.814814815,28.50534363,15.55555556,44.06089919
13727,300327,투스카니: 익스펜드 더 월드 오브 비티컬처,300327,4.642857143,5,4.861111111,4.358974359,4.827586207,4.814814815,28.50534363,15.55555556,44.06089919
560,162286,슈퍼 마더로드,162286,4.821428571,4.84375,4.722222222,4.487179487,5,4.62962963,28.50420991,15.55555556,44.05976547
46,187645,스타워즈: 리벨리온,187645,5,4.53125,5,4.871794872,4.655172414,5,29.05821729,15,44.05821729
11355,318010,버라지 프로모: 간부 타일 A,318010,4.821428571,5,4.722222222,4.615384615,4.310344828,5,28.46938024,15.55555556,44.02493579
11358,363533,버라지 프로모: 간부 타일 D,363533,4.821428571,5,4.722222222,4.615384615,4.310344828,5,28.46938024,15.55555556,44.02493579
5409,269752,야광충,269752,4.642857143,5,4.861111111,4.487179487,4.655172414,4.814814815,28.46113497,15.55555556,44.01669053
11438,322233,스매쉬 업: 고블린,322233,4.642857143,5,4.861111111,4.487179487,4.655172414,4.814814815,28.46113497,15.55555556,44.01669053
11441,344066,스매쉬 업: 원탁의 기사단,344066,4.642857143,5,4.861111111,4.487179487,4.655172414,4.814814815,28.46113497,15.55555556,44.01669053
11348,341206,본파이어 나무와 생물,341206,4.821428571,5,4.861111111,4.487179487,4.655172414,4.62962963,28.45452121,15.55555556,44.01007677
11026,356414,피닉스 우주정거장,356414,4.821428571,4.84375,4.861111111,4.615384615,4.310344828,5,28.45201913,15.55555556,44.00757468
10961,352201,스컬 캐년 : 스키 대회,352201,4.642857143,5,4.722222222,4.615384615,4.655172414,4.814814815,28.45045121,15.55555556,44.00600676
5187,238393,모노리뜨 아레나,238393,4.642857143,5,4.861111111,4.487179487,4.827586207,4.62962963,28.44836358,15.55555556,44.00391913
7146,111617,뉴로시마 헥스! 메피스토 확장,111617,4.642857143,5,4.861111111,4.487179487,4.827586207,4.62962963,28.44836358,15.55555556,44.00391913
7152,172790,뉴로시마 헥스! 우라노폴리스 확장,172790,4.642857143,5,4.861111111,4.487179487,4.827586207,4.62962963,28.44836358,15.55555556,44.00391913
7295,125853,뉴로시마 헥스! 댄서 확장,125853,4.642857143,5,4.861111111,4.487179487,4.827586207,4.62962963,28.44836358,15.55555556,44.00391913
7412,154607,뉴로시마 헥스! 미시시피 확장,154607,4.642857143,5,4.861111111,4.487179487,4.827586207,4.62962963,28.44836358,15.55555556,44.00391913
7449,152069,뉴로시마 헥스! 3.0: 뉴욕,152069,4.642857143,5,4.861111111,4.487179487,4.827586207,4.62962963,28.44836358,15.55555556,44.00391913
9141,270849,모놀리스 아레나: 아카데믹스,270849,4.642857143,5,4.861111111,4.487179487,4.827586207,4.62962963,28.44836358,15.55555556,44.00391913
10737,341537,판도리아: 트롤 & 트레일,341537,4.642857143,5,4.861111111,4.487179487,4.827586207,4.62962963,28.44836358,15.55555556,44.00391913
13259,38188,뉴로시마 헥스! 바벨13,38188,4.642857143,5,4.861111111,4.487179487,4.827586207,4.62962963,28.44836358,15.55555556,44.00391913
10345,338980,이스턴 엠파이어즈,338980,4.821428571,4.84375,4.861111111,4.615384615,4.827586207,4.814814815,28.78407532,15.2173913,44.00146662
